state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude
TAS,Mount Nelson,Mt Nelson Primary School,Nelson Rd,MOUNT NELSON,7007.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9136,147.32299999999998
TAS,Mount Stuart,Mt Stuart Primary School,106 Gillon Cresent,MOUNT STUART,7000.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.875,147.299
TAS,Newdegate,Lawrenny Court,131 Hill St,WEST HOBART,7000.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8778,147.311
TAS,New Town,Friends Junior School Hall,393 Argyle St,NEW TOWN,7008.0,A,2016 Polling Places,"Match 08 - state, polling_place, postcode",-42.8674,147.312
TAS,Queenborough,10th Hobart Scout Hall,King St,SANDY BAY,7005.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8945,147.325
TAS,Roseneath,Roseneath Primary School,Cammeray Rd,CLAREMONT,7011.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7851,147.238
TAS,Rosetta,Rosetta High School,Foreshore Rd,ROSETTA,7010.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8199,147.266
TAS,St Johns Park,Amenities Building St John's Park,St John's Ave,NEW TOWN,7008.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8554,147.297
TAS,St Peters,St Peters Hall,Cnr Brisbane/Harrington Sts,HOBART,7000.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8812,147.321
TAS,Sandy Bay,St Peter's Hall,Grosvenor St,SANDY BAY,7005.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8992,147.327
TAS,Sandy Bay Beach,Scout Hall,617 Sandy Bay Rd,SANDY BAY,7005.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.9138,147.355
TAS,Swan,Uniting Church Sunday School,Swan St,NORTH HOBART,7000.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8728,147.314
TAS,Taroona,Taroona Primary School,104 Channel Hwy,TAROONA,7053.0,F,2010 Polling Places,"Match 02 - state, premises, postcode",-42.9492,147.34799999999998
TAS,Tolosa,Tolosa Hall,148 Tolosa St,GLENORCHY,7010.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8455,147.265
TAS,Waimea Heights,Waimea Heights Primary School,12 Balfour Ct,SANDY BAY,7005.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9096,147.336
TAS,Windermere,Claremont High School,Cadbury Rd,CLAREMONT,7011.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7993,147.257
TAS,Adventure Bay,Adventure Bay Hall,Main Rd,ADVENTURE BAY,7150.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.3458,147.321
TAS,Alonnah,Bruny Island District School,15 School Rd,ALONNAH,7150.0,N,2010 Polling Places,"Match 02 - state, premises, postcode",-43.3181,147.244
TAS,Barnes Bay,Barnes Bay CWA Rooms,Main Rd,BARNES BAY,7150.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.1125,147.373
TAS,Bellerive,Police And Citizens Youth Club,10 Scott St,BELLERIVE,7018.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.876000000000005,147.371
TAS,Blackmans Bay,Blackmans Bay Hall,Esplanade,BLACKMANS BAY,7052.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.0025,147.32399999999998
TAS,Bligh,Warrane Mornington Neighbourhood Centre,150a Bligh St,WARRANE,7018.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8559,147.38299999999998
TAS,Bridgewater,Bridgewater High School,McShane Rd,BRIDGEWATER,7030.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.739,147.24200000000002
TAS,Cambridge,Cambridge Primary School,976 Cambridge Rd,CAMBRIDGE,7170.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8362,147.442
TAS,Clarendon Vale,Clarendon Vale Primary School,Mockridge Rd,CLARENDON VALE,7019.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8873,147.445
TAS,Cradoc,Cradoc Hall Channel Hwy Cradoc,Channel Hwy,CRADOC,7109.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.1064,147.034
TAS,Cygnet,Cygnet Town Hall Mary St Cygnet,Mary St,CYGNET,7112.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.162,147.078
TAS,Dover,Dover District School,Huon Hwy,DOVER,7117.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.3105,147.013
TAS,Franklin,Palais Theatre Main Rd Franklin,Main Rd,FRANKLIN,7113.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.0825,146.984
TAS,Gagebrook,Herdsmans Cove Primary School,Lamprill Cir,GAGEBROOK,7030.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.7488,147.276
TAS,Geeveston,Geeveston District School,Arve Rd,GEEVESTON,7116.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.1625,146.922
TAS,Geilston Bay,Geilston Bay High School,271 East Derwent Hwy,GEILSTON BAY,7015.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8383,147.349
TAS,Glen Huon,Glen Huon Primary School,Main Rd,GLEN HUON,7109.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-43.0278,146.96200000000002
TAS,Grove,Mountain River Memorial Hall,Mountain River Road,MOUNTAIN RIVER,7109.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9614,147.109
TAS,Howden,Howden Progress Association Hall,Howden Rd,HOWDEN,7054.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-43.0229,147.292
TAS,Howrah,Howrah Primary School,Howrah Rd,HOWRAH,7018.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8819,147.404
TAS,Huonville,Salvation Army Hall,35 Wilmot Rd,HUONVILLE,7109.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3972,145.4
TAS,Judbury,Judbury Hall,Glen Huon Rd,JUDBURY,7109.0,A,2010 Polling Places,"Match 02 - state, premises, postcode",-42.9982,146.928
TAS,Kettering,Kettering Community Centre,Channel Hwy,KETTERING,7155.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.1257,147.247
TAS,Kingston,Kingston High School,Channel Hwy,KINGSTON,7050.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9744,147.308
TAS,Kingston Beach,Kingston Beach Hall,Beach Rd,KINGSTON BEACH,7050.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.981,147.322
TAS,Lauderdale,Lauderale Community Hall,South Arm Rd,LAUDERDALE,7021.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.9136,147.487
TAS,Lindisfarne,St Aidans Church Hall,Lincoln St,LINDISFARNE,7015.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8467,147.356
TAS,Loatta Road,Lindisfarne Primary School,Loatta Rd,LINDISFARNE,7015.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8519,147.363
TAS,Margate,Margate Hall,Channel Hwy,MARGATE,7054.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-43.028999999999996,147.263
TAS,Middleton,South Channel Community Centre,McDowell St,MIDDLETON,7163.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.2311,147.256
TAS,Montagu Bay,Montagu Bay Primary School,10 Conara Rd,MONTAGU BAY,7018.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8646,147.35299999999998
TAS,Mornington,Mackillop College,39 Currajong St,MORNINGTON,7018.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8582,147.401
TAS,Opossum Bay,Opossum Bay Store,2 Pier Rd,OPOSSUM BAY,7023.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9941,147.403
TAS,Port Huon,Waterside Workers Amenities Room,Huon Hwy,PORT HUON,7116.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.1567,146.957
TAS,Ranelagh,Soldiers Memorial Hall,Marguerite St,RANELAGH,7109.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.0086,147.039
TAS,Risdon Vale,Risdon Vale Primary School,Heather Rd,RISDON VALE,7016.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8131,147.35399999999998
TAS,Rokeby,Rokeby Community Centre,Hart Pl,ROKEBY,7019.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8959,147.43200000000002
TAS,Sandfly,Sandfly Hall,Sandfly Rd,SANDFLY,7150.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.985,147.196
TAS,Sandford,Sandford Hall,973 South Arm Rd,SANDFORD,7020.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.9402,147.495
TAS,Seven Mile Beach,Seven Mile Beach Hall,Surf Rd,SEVEN MILE BEACH,7170.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8526,147.511
TAS,Snug,Snug Primary School,Channel Hwy,SNUG,7054.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-43.0664,147.255
TAS,South Arm,South Arm Primary School,Harmony La,SOUTH ARM,7022.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-43.0264,147.421
TAS,Southport,Southport Fire Station,Police Rd,SOUTHPORT,7109.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-43.4253,147.006
TAS,Strathblane,Raminea Hall,Huon Hwy,RAMINEA,7109.0,A,google geocode,GEOMETRIC_CENTER,-43.32580859999999,146.9733359
TAS,Surges Bay,Surges Bay Hall,Esperance Coast Rd,SURGES BAY,7116.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-43.2196,146.998
TAS,Tranmere,Tranmere Hall,Tranmere Rd,HOWRAH,7018.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8911,147.409
TAS,Warrane,Warrane Primary School,Cambridge Rd,WARRANE,7018.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8599,147.38299999999998
TAS,Wentworth Street,Clarence High School,Wentworth St,BELLERIVE,7018.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8784,147.389
TAS,Woodbridge,Woodbridge Recreation Hall,Channel Hwy,WOODBRIDGE,7162.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-43.1601,147.239
TAS,Avoca,Avoca Primary School,St Pauls Pl,AVOCA,7213.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.7817,147.727
TAS,Bagdad,Bagdad Primary School Hall,Midland Hwy,BAGDAD,7030.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.6249,147.22299999999998
TAS,Beaconsfield,Beaconsfield Meeting Rooms,West St,BEACONSFIELD,7270.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.2024,146.81799999999998
TAS,Beauty Point,Beauty Point (Sandy Beach) Bowls Club,cnr Mainwaring and Flinders Sts,BEAUTY POINT,7270.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.1475,146.815
TAS,Bicheno,Bicheno War Memorial Hall,Burgess St,BICHENO,7215.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.8741,148.3
TAS,Bishopsbourne,"Bishopsbourne Community Centre, Recreation Ground",Bishopsbourne Rd,BISHOPSBOURNE,7301.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.6164,146.995
TAS,Bothwell,Bothwell Town Hall,Alexander St,BOTHWELL,7030.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.3819,147.006
TAS,Bracknell,Bracknell War Memorial Hall,Louisa St,BRACKNELL,7302.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.6512,146.94299999999998
TAS,Brighton,Brighton Primary School,27 Downie St,BRIGHTON,7030.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6991,147.25799999999998
TAS,Broadmarsh,Broadmarsh Hall,Elderslie Rd,BROADMARSH,7030.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6567,147.126
TAS,Bronte,Bronte Park Highland Village (Site Office),Marlborough Hwy,BRONTE PARK,7140.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.136,146.49200000000002
TAS,Buckland,Buckland Memorial Hall,Kent St,BUCKLAND,7190.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6072,147.718
TAS,Campania,Campania Hall,Reeve St,CAMPANIA,7026.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6672,147.422
TAS,Campbell Town,Campbell Town Town Hall,High St,CAMPBELL TOWN,7210.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.927,147.495
TAS,Carrick,Carrick Public Hall,Bass Hwy,CARRICK,7291.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5311,147.011
TAS,Chudleigh,Chudleigh Memorial Hall,Sorell St,CHUDLEIGH,7304.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5573,146.481
TAS,Claude Road,Claude Road Memorial Hall,Claude Rd,CLAUDE ROAD,7306.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.4343,146.275
TAS,Colebrook,Colebrook Fire Station,Colebrook Rd,COLEBROOK,7027.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.5313,147.361
TAS,Coles Bay,Coles Bay Community Hall,Harold St,COLES BAY,7215.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.1249,148.286
TAS,Copping,Copping Hall,Off Marion Bay Rd,COPPING,7174.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8194,147.812
TAS,Cressy,Cressy Community Hall,Main St,CRESSY,7302.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.6892,147.08
TAS,Deloraine,Deloraine High School,East Barrack St,DELORAINE,7304.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.5286,146.66
TAS,Dodges Ferry,Dodges Ferry Community Recreation Centre,Lewisham Rd,DODGES FERRY,7173.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8485,147.624
TAS,Dromedary,Dromedary (Millvale) Community Hall,Millvale Rd,DROMEDARY,7030.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7282,147.179
TAS,Dunalley,Dunalley District High School,Bay St,DUNALLEY,7177.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.8852,147.812
TAS,Eaglehawk Neck,Eaglehawk Neck Community Hall,Arthur Hwy,EAGLEHAWK NECK,7179.0,F,google geocode,GEOMETRIC_CENTER,-43.0207491,147.9012823
TAS,Elizabeth Town,Elizabeth Town Fire Station,Bass Hwy,ELIZABETH TOWN,7304.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.4618,146.563
TAS,Ellendale,Ellendale Hall,Ellendale Rd,ELLENDALE,7140.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6182,146.716
TAS,Epping,Epping Forest Public Hall,Midland Hwy,EPPING FOREST,7211.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.7446,147.335
TAS,Evandale,Evandale Primary School,Barclay St,EVANDALE,7212.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5672,147.247
TAS,Exeter,Exeter Primary School,Glen Ard Mohr Rd,EXETER,7275.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.2995,146.957
TAS,Fingal,Fingal Council Chambers,Talbot St,FINGAL,7214.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.6377,147.971
TAS,Forcett,Forcett Public Hall,Arthur Hwy,FORCETT,7173.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8057,147.631
TAS,Frankford,Frankford Memorial Hall,Frankford Hwy,FRANKFORD,7275.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.3165,146.732
TAS,Glengarry,Glengarry Public Hall,Frankford Hwy,GLENGARRY,7275.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.3383,146.871
TAS,Glenora,Glenora District High School,Glenora Rd,BUSHY PARK,7140.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.6969,146.889
TAS,Granton,Granton Memorial Hall,Lyell Hwy,GRANTON,7030.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7498,147.224
TAS,Gravelly Beach,Gravelly Beach Main Hall,Edinburgh Park Off Gravelly Beach Rd,GRAVELLY BEACH,7276.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.2939,146.97299999999998
TAS,Gretna,Gretna (St Marys Parish) Hall,Lyell Hwy,GRETNA,7140.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.6444,146.923
TAS,Hadspen,Hadspen Memorial Hall,Main St,HADSPEN,7290.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-41.5064,147.064
TAS,Hagley,Hagley Uniting Church Hall,Bass Hwy,HAGLEY,7292.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5267,146.887
TAS,Hamilton,Hamilton Hall,Tarleton St,HAMILTON,7140.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.5597,146.83
TAS,Kelso,Kelso Community Centre,Foreshore Rd,KELSO,7270.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-41.1037,146.79399999999998
TAS,Kempton,Kempton Council Chambers,Main St,KEMPTON,7030.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.5313,147.2
TAS,Koonya,Koonya Public Hall,Nubeena Rd,KOONYA,7187.0,F,google geocode,GEOMETRIC_CENTER,-43.061045,147.8290746
TAS,Lachlan,Lachlan Community Hall,Lachlan Rd,LACHLAN,7140.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8304,147.043
TAS,Latrobe,Latrobe Memorial Hall,170 Gilbert St,LATROBE,7307.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.2365,146.415
TAS,Levendale,Levendale Primary School,Woodsdale Rd,LEVENDALE,7120.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.5443,147.56799999999998
TAS,Longford,Longford War Memorial Hall,Wellington St,LONGFORD,7301.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5945,147.123
TAS,Lower Barrington,Lower Barrington Public Hall,Sheffield Rd,LOWER BARRINGTON,7306.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-41.291000000000004,146.291
TAS,Magra,Magra CWA Building,Back River Rd,MAGRA,7140.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7559,147.054
TAS,Mathinna,Mathinna Community Centre,High St,MATHINNA,7214.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-41.4719,147.891
TAS,Maydena,Maydena Primary School,Kallista Rd,MAYDENA,7140.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7555,146.628
TAS,Meander,Meander Primary School,Main Rd,MEANDER,7304.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.6515,146.612
TAS,Midway Point,Midway Point Community Hall,Raynors Rd,MIDWAY POINT,7171.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.7997,147.533
TAS,Mole Creek,Mole Creek Primary School,School Rd,MOLE CREEK,7304.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5581,146.405
TAS,Molesworth,Molesworth Primary School,Molesworth Rd,MOLESWORTH,7140.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.8038,147.157
TAS,Moriarty,Moriarty Hall,1 Bonneys La,MORIARTY,7307.0,F,2013 Polling Places,"Match 03 - state, premises, postcode",-41.2168,146.481
TAS,New Norfolk,New Norfolk Uniting Church Hall,Burnett St,NEW NORFOLK,7140.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.7793,147.064
TAS,New Norfolk North,New Norfolk (Fairview) Primary School Hall,North Cres,NEW NORFOLK,7140.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-42.7728,147.059
TAS,Nubeena,Nubeena Council Chambers,Main Rd,NUBEENA,7184.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-43.0966,147.743
TAS,Oatlands,"Oatlands Council Chambers, Court Room",71 High St,OATLANDS,7120.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.3,147.372
TAS,Orford,Orford Community Hall,Charles St,ORFORD,7190.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.5629,147.874
TAS,Ouse,Ouse Online Centre,Main Rd,OUSE,7140.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-42.4464,146.66899999999998
TAS,Parattah,Parattah Jubilee Hall,Tunnack Rd,PARATTAH,7120.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-42.3503,147.407
TAS,Perth,Perth Community Centre,Fairtlough St,PERTH,7300.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-41.5725,147.173
